"","game_date","time","home","guest","home_score","guest_score","date","hour","1","X","2","advantage","winner"
"5069","2019-01-22","03:00","Philadelphia 76ers","Houston Rockets",121,93,"21/01/2019","17:15",1.8,9,1.8,-4,"1.0"
"5070","2019-01-22","03:00","Philadelphia 76ers","Houston Rockets",121,93,"21/01/2019","18:15",1.8,9,1.8,-3,"1.0"
"5071","2019-01-22","03:00","Philadelphia 76ers","Houston Rockets",121,93,"21/01/2019","22:50",1.8,9,1.8,-4,"1.0"
"5072","2019-01-22","03:00","Philadelphia 76ers","Houston Rockets",121,93,"22/01/2019","01:00",1.8,9,1.8,-3,"1.0"
"5073","2019-01-22","05:30","Los Angeles Lakers","Golden State Warriors",111,130,"21/01/2019","07:25",1.8,9,1.8,11,"2"
"5074","2019-01-22","05:30","Los Angeles Lakers","Golden State Warriors",111,130,"21/01/2019","17:15",1.8,9,1.8,12,"2"
"5075","2019-01-22","05:30","Los Angeles Lakers","Golden State Warriors",111,130,"21/01/2019","21:20",1.8,9,1.8,13,"2"
"5076","2019-01-22","01:00","Boston Celtics","Miami Heat",107,99,"21/01/2019","07:20",1.8,9,1.8,-8,"X"
"5077","2019-01-22","04:00","Utah Jazz","Portland Trail Blazers",104,109,"21/01/2019","17:20",1.8,9,1.8,-5,"2"
"5078","2019-01-23","02:00","Toronto Raptors","Sacramento Kings",120,105,"22/01/2019","18:05",1.8,9,1.8,-11,"1.0"
"5079","2019-01-23","02:00","Toronto Raptors","Sacramento Kings",120,105,"22/01/2019","20:45",1.8,9,1.8,-10,"1.0"
"5080","2019-01-23","02:00","Toronto Raptors","Sacramento Kings",120,105,"23/01/2019","01:05",1.8,9,1.8,-11,"1.0"
"5081","2019-01-23","03:30","Dallas Mavericks","LA Clippers",106,98,"22/01/2019","18:05",1.8,9,1.8,-4,"1.0"
"5082","2019-01-23","03:30","Dallas Mavericks","LA Clippers",106,98,"22/01/2019","20:50",1.8,9,1.8,-3,"1.0"
"5083","2019-01-23","03:00","Oklahoma City Thunder","Portland Trail Blazers",123,114,"22/01/2019","07:55",1.8,9,1.8,-6,"1.0"
"5084","2019-01-23","03:00","Oklahoma City Thunder","Portland Trail Blazers",123,114,"22/01/2019","23:45",1.8,9,1.8,-5,"1.0"
"5085","2019-01-23","03:00","Oklahoma City Thunder","Portland Trail Blazers",123,114,"23/01/2019","00:35",1.8,9,1.8,-4,"1.0"
"5086","2019-01-23","04:00","Phoenix Suns","Minnesota Timberwolves",91,118,"22/01/2019","07:55",1.8,9,1.8,6,"2"
"5087","2019-01-23","04:00","Phoenix Suns","Minnesota Timberwolves",91,118,"22/01/2019","17:45",1.8,9,1.8,5,"2"
"5088","2019-01-23","04:00","Phoenix Suns","Minnesota Timberwolves",91,118,"22/01/2019","21:25",1.8,9,1.8,4,"2"
"5089","2019-01-24","02:00","Indiana Pacers","Toronto Raptors",110,106,"23/01/2019","18:05",1.8,9,1.8,-6,"2"
"5090","2019-01-24","02:30","Brooklyn Nets","Orlando Magic",114,110,"23/01/2019","18:05",1.8,9,1.8,-6,"2"
"5091","2019-01-24","02:30","New York Knicks","Houston Rockets",110,114,"23/01/2019","07:50",1.8,9,1.8,7,"1.0"
"5092","2019-01-24","02:30","New York Knicks","Houston Rockets",110,114,"23/01/2019","18:35",1.8,9,1.8,8,"1.0"
"5093","2019-01-24","02:30","New York Knicks","Houston Rockets",110,114,"23/01/2019","23:40",1.8,9,1.8,9,"1.0"
"5094","2019-01-24","03:00","New Orleans Pelicans","Detroit Pistons",94,98,"23/01/2019","18:05",1.8,9,1.8,-5,"2"
"5095","2019-01-24","03:00","New Orleans Pelicans","Detroit Pistons",94,98,"23/01/2019","18:30",1.8,9,1.8,-4,"2"
"5096","2019-01-24","03:00","Chicago Bulls","Atlanta Hawks",101,121,"23/01/2019","07:50",1.8,9,1.8,-2,"2"
"5097","2019-01-24","02:30","Boston Celtics","Cleveland Cavaliers",123,103,"23/01/2019","07:50",1.8,9,1.8,-16,"1.0"
"5098","2019-01-24","02:30","Boston Celtics","Cleveland Cavaliers",123,103,"23/01/2019","19:15",1.8,9,1.8,-15,"1.0"
"5099","2019-01-24","02:30","Miami Heat","LA Clippers",99,111,"23/01/2019","18:05",1.8,9,1.8,-5,"2"
"5100","2019-01-24","03:00","Memphis Grizzlies","Charlotte Hornets",107,118,"23/01/2019","18:05",1.8,9,1.8,2,"2"
"5101","2019-01-24","03:00","Philadelphia 76ers","San Antonio Spurs",122,120,"23/01/2019","18:05",1.8,9,1.8,-4,"2"
"5102","2019-01-24","05:30","Utah Jazz","Denver Nuggets",114,108,"23/01/2019","07:50",1.8,9,1.8,-3,"1.0"
"5103","2019-01-24","05:30","Utah Jazz","Denver Nuggets",114,108,"23/01/2019","23:40",1.8,9,1.8,-4,"1.0"
"5104","2019-01-25","03:00","Oklahoma City Thunder","New Orleans Pelicans",122,116,"24/01/2019","17:35",1.8,9,1.8,-12,"2"
"5105","2019-01-25","03:00","Oklahoma City Thunder","New Orleans Pelicans",122,116,"24/01/2019","23:10",1.8,9,1.8,-13,"2"
"5106","2019-01-25","04:00","Phoenix Suns","Portland Trail Blazers",106,120,"24/01/2019","17:35",1.8,9,1.8,8,"2"
"5107","2019-01-25","04:00","Phoenix Suns","Portland Trail Blazers",106,120,"24/01/2019","19:35",1.8,9,1.8,7,"2"
"5108","2019-01-25","04:00","Phoenix Suns","Portland Trail Blazers",106,120,"24/01/2019","21:10",1.8,9,1.8,8,"2"
"5109","2019-01-25","03:00","Washington Wizards","Golden State Warriors",118,126,"24/01/2019","07:40",1.8,9,1.8,9,"1.0"
"5110","2019-01-25","03:00","Washington Wizards","Golden State Warriors",118,126,"24/01/2019","12:40",1.8,9,1.8,10,"1.0"
"5111","2019-01-25","05:30","Los Angeles Lakers","Minnesota Timberwolves",105,120,"24/01/2019","07:40",1.8,9,1.8,2,"2"
"5112","2019-01-25","05:30","Los Angeles Lakers","Minnesota Timberwolves",105,120,"24/01/2019","19:35",1.8,9,1.8,1,"2"
"5113","2019-01-26","02:30","Brooklyn Nets","New York Knicks",109,99,"25/01/2019","09:40",1.8,9,1.8,-10,"X"
"5114","2019-01-26","03:00","Houston Rockets","Toronto Raptors",121,119,"25/01/2019","17:50",1.8,9,1.8,2,"1.0"
"5115","2019-01-26","03:00","Houston Rockets","Toronto Raptors",121,119,"25/01/2019","18:30",1.8,9,1.8,3,"1.0"
"5116","2019-01-26","03:00","Chicago Bulls","LA Clippers",101,106,"25/01/2019","17:55",1.8,9,1.8,5,"X"
"5117","2019-01-26","03:30","Milwaukee Bucks","Charlotte Hornets",108,99,"25/01/2019","09:40",1.8,9,1.8,-11,"2"
"5118","2019-01-26","04:00","Utah Jazz","Minnesota Timberwolves",106,102,"25/01/2019","09:40",1.8,9,1.8,-10,"2"
"5119","2019-01-26","02:00","Orlando Magic","Washington Wizards",91,95,"25/01/2019","09:35",1.8,9,1.8,-4,"2"
"5120","2019-01-26","02:30","Cleveland Cavaliers","Miami Heat",94,100,"25/01/2019","09:40",1.8,9,1.8,9,"1.0"
"5121","2019-01-26","03:00","Memphis Grizzlies","Sacramento Kings",96,99,"25/01/2019","17:50",1.8,9,1.8,-1,"2"
"5122","2019-01-26","03:00","Memphis Grizzlies","Sacramento Kings",96,99,"25/01/2019","18:20",1.8,9,1.8,-2,"2"
"5123","2019-01-26","03:30","Dallas Mavericks","Detroit Pistons",106,101,"25/01/2019","17:55",1.8,9,1.8,-5,"X"
"5124","2019-01-26","04:00","Denver Nuggets","Phoenix Suns",132,95,"25/01/2019","18:10",1.8,9,1.8,-16,"1.0"
"5125","2019-01-27","22:30","LA Clippers","Sacramento Kings",122,108,"27/01/2019","17:25",1.8,9,1.8,-5,"1.0"
"5126","2019-01-27","22:30","LA Clippers","Sacramento Kings",122,108,"27/01/2019","22:25",1.8,9,1.8,-4,"1.0"
"5127","2019-01-27","22:30","Chicago Bulls","Cleveland Cavaliers",101,104,"27/01/2019","17:30",1.8,9,1.8,-5,"2"
"5128","2019-01-27","03:00","Memphis Grizzlies","Indiana Pacers",106,103,"26/01/2019","10:45",1.8,9,1.8,4,"1.0"
"5129","2019-01-27","03:00","Memphis Grizzlies","Indiana Pacers",106,103,"26/01/2019","19:00",1.8,9,1.8,5,"1.0"
"5130","2019-01-27","04:00","Denver Nuggets","Philadelphia 76ers",126,110,"26/01/2019","10:45",1.8,9,1.8,-9,"1.0"
"5131","2019-01-27","04:00","Denver Nuggets","Philadelphia 76ers",126,110,"26/01/2019","21:45",1.8,9,1.8,-10,"1.0"
"5132","2019-01-27","01:00","New Orleans Pelicans","San Antonio Spurs",114,126,"26/01/2019","18:15",1.8,9,1.8,2,"2"
"5133","2019-01-27","01:00","New Orleans Pelicans","San Antonio Spurs",114,126,"26/01/2019","21:35",1.8,9,1.8,3,"2"
"5134","2019-01-27","03:30","Boston Celtics","Golden State Warriors",111,115,"26/01/2019","10:45",1.8,9,1.8,3,"2"
"5135","2019-01-27","03:30","Boston Celtics","Golden State Warriors",111,115,"26/01/2019","19:00",1.8,9,1.8,4,"X"
"5136","2019-01-27","05:00","Portland Trail Blazers","Atlanta Hawks",120,111,"26/01/2019","10:50",1.8,9,1.8,-11,"2"
"5137","2019-01-27","05:00","Portland Trail Blazers","Atlanta Hawks",120,111,"26/01/2019","22:05",1.8,9,1.8,-10,"2"
"5138","2019-01-27","05:00","Portland Trail Blazers","Atlanta Hawks",120,111,"26/01/2019","22:25",1.8,9,1.8,-9,"X"
"5139","2019-01-28","02:00","Dallas Mavericks","Toronto Raptors",120,123,"27/01/2019","08:25",1.8,9,1.8,4,"1.0"
"5140","2019-01-28","02:00","Dallas Mavericks","Toronto Raptors",120,123,"27/01/2019","17:05",1.8,9,1.8,5,"1.0"
"5141","2019-01-28","02:00","Minnesota Timberwolves","Utah Jazz",111,125,"27/01/2019","17:30",1.8,9,1.8,4,"2"
"5142","2019-01-28","02:00","Minnesota Timberwolves","Utah Jazz",111,125,"28/01/2019","00:55",1.8,9,1.8,5,"2"
"5143","2019-01-28","02:30","New York Knicks","Miami Heat",97,106,"27/01/2019","08:35",1.8,9,1.8,6,"2"
"5144","2019-01-28","02:30","New York Knicks","Miami Heat",97,106,"27/01/2019","19:45",1.8,9,1.8,5,"2"
"5145","2019-01-28","01:00","Oklahoma City Thunder","Milwaukee Bucks",118,112,"27/01/2019","08:25",1.8,9,1.8,-1,"1.0"
"5146","2019-01-28","01:00","Oklahoma City Thunder","Milwaukee Bucks",118,112,"28/01/2019","00:55",1.8,9,1.8,1,"1.0"
"5147","2019-01-28","02:00","Houston Rockets","Orlando Magic",103,98,"27/01/2019","17:30",1.8,9,1.8,-9,"2"
"5148","2019-01-28","02:00","San Antonio Spurs","Washington Wizards",132,119,"27/01/2019","17:30",1.8,9,1.8,5,"1.0"
"5149","2019-01-28","02:00","San Antonio Spurs","Washington Wizards",132,119,"27/01/2019","17:40",1.8,9,1.8,-5,"1.0"
"5150","2019-01-28","02:00","San Antonio Spurs","Washington Wizards",132,119,"28/01/2019","00:45",1.8,9,1.8,-3,"1.0"
"5151","2019-01-28","04:30","Los Angeles Lakers","Phoenix Suns",116,102,"27/01/2019","17:30",1.8,9,1.8,-7,"1.0"
"5152","2019-01-28","04:30","Los Angeles Lakers","Phoenix Suns",116,102,"28/01/2019","00:20",1.8,9,1.8,-8,"1.0"
"5153","2019-01-29","02:00","Indiana Pacers","Golden State Warriors",100,132,"28/01/2019","07:25",1.8,9,1.8,9,"2"
"5154","2019-01-29","02:00","Indiana Pacers","Golden State Warriors",100,132,"28/01/2019","19:50",1.8,9,1.8,8,"2"
"5155","2019-01-29","02:00","Indiana Pacers","Golden State Warriors",100,132,"28/01/2019","22:25",1.8,9,1.8,7,"2"
"5156","2019-01-29","02:30","Boston Celtics","Brooklyn Nets",112,104,"28/01/2019","07:25",1.8,9,1.8,-10,"2"
"5157","2019-01-29","02:30","Boston Celtics","Brooklyn Nets",112,104,"28/01/2019","17:50",1.8,9,1.8,-11,"2"
"5158","2019-01-29","02:30","Boston Celtics","Brooklyn Nets",112,104,"28/01/2019","21:55",1.8,9,1.8,-10,"2"
"5159","2019-01-29","02:30","Boston Celtics","Brooklyn Nets",112,104,"28/01/2019","22:25",1.8,9,1.8,-9,"2"
"5160","2019-01-29","05:30","LA Clippers","Atlanta Hawks",118,123,"28/01/2019","17:45",1.8,9,1.8,-7,"2"
"5161","2019-01-29","02:00","Charlotte Hornets","New York Knicks",101,92,"28/01/2019","07:25",1.8,9,1.8,-12,"2"
"5162","2019-01-29","03:00","Memphis Grizzlies","Denver Nuggets",92,95,"28/01/2019","07:25",1.8,9,1.8,5,"1.0"
"5163","2019-01-29","03:00","Memphis Grizzlies","Denver Nuggets",92,95,"28/01/2019","14:25",1.8,9,1.8,6,"1.0"
"5164","2019-01-30","02:00","Detroit Pistons","Milwaukee Bucks",105,115,"29/01/2019","08:20",1.8,9,1.8,6,"2"
"5165","2019-01-30","02:00","Detroit Pistons","Milwaukee Bucks",105,115,"29/01/2019","15:20",1.8,9,1.8,7,"2"
"5166","2019-01-30","02:00","Detroit Pistons","Milwaukee Bucks",105,115,"29/01/2019","19:00",1.8,9,1.8,8,"2"
"5167","2019-01-30","02:30","Brooklyn Nets","Chicago Bulls",122,117,"29/01/2019","08:20",1.8,9,1.8,-7,"2"
"5168","2019-01-30","02:30","Brooklyn Nets","Chicago Bulls",122,117,"29/01/2019","22:40",1.8,9,1.8,-8,"2"
"5169","2019-01-30","03:30","San Antonio Spurs","Phoenix Suns",126,124,"29/01/2019","17:40",1.8,9,1.8,-13,"2"
"5170","2019-01-30","02:00","Orlando Magic","Oklahoma City Thunder",117,126,"29/01/2019","08:20",1.8,9,1.8,5,"2"
"5171","2019-01-30","02:00","Orlando Magic","Oklahoma City Thunder",117,126,"29/01/2019","15:20",1.8,9,1.8,6,"2"
"5172","2019-01-30","02:00","Orlando Magic","Oklahoma City Thunder",117,126,"29/01/2019","20:45",1.8,9,1.8,5,"2"
"5173","2019-01-30","02:00","Cleveland Cavaliers","Washington Wizards",116,113,"29/01/2019","08:15",1.8,9,1.8,7,"1.0"
"5174","2019-01-30","02:00","Cleveland Cavaliers","Washington Wizards",116,113,"29/01/2019","19:00",1.8,9,1.8,8,"1.0"
"5175","2019-01-30","03:00","Houston Rockets","New Orleans Pelicans",116,121,"29/01/2019","08:20",1.8,9,1.8,-10,"2"
"5176","2019-01-30","03:00","Houston Rockets","New Orleans Pelicans",116,121,"29/01/2019","20:45",1.8,9,1.8,-11,"2"
"5177","2019-01-30","03:00","Houston Rockets","New Orleans Pelicans",116,121,"30/01/2019","00:25",1.8,9,1.8,-12,"2"
"5178","2019-01-30","05:30","Los Angeles Lakers","Philadelphia 76ers",105,121,"29/01/2019","17:40",1.8,9,1.8,7,"2"
"5179","2019-01-31","02:30","Miami Heat","Chicago Bulls",89,105,"30/01/2019","08:25",1.8,9,1.8,-11,"2"
"5180","2019-01-31","02:30","Miami Heat","Chicago Bulls",89,105,"30/01/2019","17:50",1.8,9,1.8,-10,"2"
"5181","2019-01-31","03:00","Washington Wizards","Indiana Pacers",107,89,"30/01/2019","08:30",1.8,9,1.8,1,"1.0"
"5182","2019-01-31","03:00","New Orleans Pelicans","Denver Nuggets",99,105,"30/01/2019","17:50",1.8,9,1.8,8,"1.0"
"5183","2019-01-31","03:00","New Orleans Pelicans","Denver Nuggets",99,105,"30/01/2019","21:05",1.8,9,1.8,9,"1.0"
"5184","2019-01-31","05:30","Portland Trail Blazers","Utah Jazz",132,105,"30/01/2019","08:30",1.8,9,1.8,-2,"1.0"
"5185","2019-01-31","05:30","Portland Trail Blazers","Utah Jazz",132,105,"30/01/2019","22:25",1.8,9,1.8,-1,"1.0"
"5186","2019-01-31","02:30","Boston Celtics","Charlotte Hornets",126,94,"30/01/2019","17:50",1.8,9,1.8,-7,"1.0"
"5187","2019-01-31","02:30","Boston Celtics","Charlotte Hornets",126,94,"30/01/2019","20:15",1.8,9,1.8,-8,"1.0"
"5188","2019-01-31","02:30","Boston Celtics","Charlotte Hornets",126,94,"31/01/2019","01:05",1.8,9,1.8,-7,"1.0"
"5189","2019-01-31","02:30","New York Knicks","Dallas Mavericks",90,114,"30/01/2019","08:25",1.8,9,1.8,6,"2"
"5190","2019-01-31","02:30","New York Knicks","Dallas Mavericks",90,114,"30/01/2019","22:25",1.8,9,1.8,7,"2"
"5191","2019-01-31","03:00","Minnesota Timberwolves","Memphis Grizzlies",99,97,"30/01/2019","17:50",1.8,9,1.8,-5,"2"
"5192","2019-01-31","03:00","Minnesota Timberwolves","Memphis Grizzlies",99,97,"30/01/2019","22:50",1.8,9,1.8,-4,"2"
"5193","2019-01-31","05:00","Sacramento Kings","Atlanta Hawks",135,113,"30/01/2019","08:25",1.8,9,1.8,-6,"1.0"
"5194","2019-01-31","05:00","Sacramento Kings","Atlanta Hawks",135,113,"30/01/2019","21:50",1.8,9,1.8,-5,"1.0"
"5195","2019-02-01","02:00","Detroit Pistons","Dallas Mavericks",93,89,"31/01/2019","08:05",1.8,9,1.8,-2,"1.0"
"5196","2019-02-01","02:00","Detroit Pistons","Dallas Mavericks",93,89,"31/01/2019","21:20",1.8,9,1.8,-5,"2"
"5197","2019-02-01","02:00","Detroit Pistons","Dallas Mavericks",93,89,"31/01/2019","23:30",1.8,9,1.8,-6,"2"
"5198","2019-02-01","02:00","Detroit Pistons","Dallas Mavericks",93,89,"01/02/2019","00:15",1.8,9,1.8,-7,"2"
"5199","2019-02-01","03:30","San Antonio Spurs","Brooklyn Nets",117,114,"31/01/2019","17:30",1.8,9,1.8,-8,"2"
"5200","2019-02-01","05:30","LA Clippers","Los Angeles Lakers",123,120,"31/01/2019","17:30",1.8,9,1.8,-6,"2"
"5201","2019-02-01","05:30","LA Clippers","Los Angeles Lakers",123,120,"31/01/2019","21:20",1.8,9,1.8,-5,"2"
"5202","2019-02-01","05:30","LA Clippers","Los Angeles Lakers",123,120,"31/01/2019","21:45",1.8,9,1.8,-4,"2"
"5203","2019-02-01","02:00","Orlando Magic","Indiana Pacers",107,100,"31/01/2019","07:55",1.8,9,1.8,-2,"1.0"
"5204","2019-02-01","02:00","Orlando Magic","Indiana Pacers",107,100,"31/01/2019","17:15",1.8,9,1.8,-3,"1.0"
"5205","2019-02-01","03:00","Toronto Raptors","Milwaukee Bucks",92,105,"31/01/2019","08:05",1.8,9,1.8,-2,"2"
"5206","2019-02-01","03:00","Toronto Raptors","Milwaukee Bucks",92,105,"31/01/2019","18:35",1.8,9,1.8,-3,"2"
"5207","2019-02-01","05:30","Golden State Warriors","Philadelphia 76ers",104,113,"31/01/2019","08:05",1.8,9,1.8,-10,"2"
"5208","2019-02-02","02:00","Charlotte Hornets","Memphis Grizzlies",100,92,"01/02/2019","07:40",1.8,9,1.8,-5,"1.0"
"5209","2019-02-02","02:00","Charlotte Hornets","Memphis Grizzlies",100,92,"01/02/2019","17:55",1.8,9,1.8,-6,"1.0"
"5210","2019-02-02","02:00","Charlotte Hornets","Memphis Grizzlies",100,92,"01/02/2019","19:20",1.8,9,1.8,-7,"1.0"
"5211","2019-02-02","03:00","Miami Heat","Oklahoma City Thunder",102,118,"01/02/2019","17:45",1.8,9,1.8,5,"2"
"5212","2019-02-02","05:00","Denver Nuggets","Houston Rockets",136,122,"01/02/2019","07:30",1.8,9,1.8,-4,"1.0"
"5213","2019-02-02","05:00","Denver Nuggets","Houston Rockets",136,122,"01/02/2019","17:55",1.8,9,1.8,-5,"1.0"
"5214","2019-02-02","02:30","New York Knicks","Boston Celtics",99,113,"01/02/2019","17:45",1.8,9,1.8,13,"2"
"5215","2019-02-02","04:00","Utah Jazz","Atlanta Hawks",128,112,"01/02/2019","07:30",1.8,9,1.8,-12,"1.0"
"5216","2019-02-03","20:00","New York Knicks","Memphis Grizzlies",84,96,"03/02/2019","17:20",1.8,9,1.8,-1,"2"
"5217","2019-02-03","20:00","New York Knicks","Memphis Grizzlies",84,96,"03/02/2019","19:20",1.8,9,1.8,1,"2"
"5218","2019-02-03","22:00","Toronto Raptors","LA Clippers",121,103,"03/02/2019","16:35",1.8,9,1.8,-10,"1.0"
"5219","2019-02-03","22:00","Toronto Raptors","LA Clippers",121,103,"03/02/2019","19:40",1.8,9,1.8,-11,"1.0"
"5220","2019-02-03","22:00","Toronto Raptors","LA Clippers",121,103,"03/02/2019","20:40",1.8,9,1.8,-10,"1.0"
"5221","2019-02-03","21:00","Boston Celtics","Oklahoma City Thunder",134,129,"03/02/2019","08:20",1.8,9,1.8,-3,"1.0"
"5222","2019-02-03","00:00","Detroit Pistons","LA Clippers",101,111,"02/02/2019","11:00",1.8,9,1.8,-1,"2"
"5223","2019-02-03","00:00","Detroit Pistons","LA Clippers",101,111,"02/02/2019","20:50",1.8,9,1.8,-2,"2"
"5224","2019-02-03","02:00","Washington Wizards","Milwaukee Bucks",115,131,"02/02/2019","11:00",1.8,9,1.8,7,"2"
"5225","2019-02-03","02:30","Miami Heat","Indiana Pacers",88,95,"02/02/2019","11:00",1.8,9,1.8,-3,"2"
"5226","2019-02-03","03:30","Golden State Warriors","Los Angeles Lakers",115,101,"02/02/2019","11:00",1.8,9,1.8,-11,"1.0"
"5227","2019-02-03","04:00","Utah Jazz","Houston Rockets",98,125,"02/02/2019","18:05",1.8,9,1.8,-7,"2"
"5228","2019-02-03","04:00","Phoenix Suns","Atlanta Hawks",112,118,"02/02/2019","13:05",1.8,9,1.8,-2,"2"
"5229","2019-02-03","04:00","Phoenix Suns","Atlanta Hawks",112,118,"02/02/2019","21:05",1.8,9,1.8,-3,"2"
"5230","2019-02-03","02:00","Orlando Magic","Brooklyn Nets",102,89,"02/02/2019","11:00",1.8,9,1.8,-2,"1.0"
"5231","2019-02-03","02:00","Orlando Magic","Brooklyn Nets",102,89,"02/02/2019","20:50",1.8,9,1.8,-3,"1.0"
"5232","2019-02-03","02:00","Charlotte Hornets","Chicago Bulls",125,118,"02/02/2019","11:00",1.8,9,1.8,-7,"X"
"5233","2019-02-03","02:30","Cleveland Cavaliers","Dallas Mavericks",98,111,"02/02/2019","18:15",1.8,9,1.8,7,"2"
"5234","2019-02-03","03:30","San Antonio Spurs","New Orleans Pelicans",113,108,"02/02/2019","11:00",1.8,9,1.8,-11,"2"
"5235","2019-02-03","04:00","Minnesota Timberwolves","Denver Nuggets",106,107,"02/02/2019","18:05",1.8,9,1.8,2,"1.0"
"5236","2019-02-03","04:00","Minnesota Timberwolves","Denver Nuggets",106,107,"02/02/2019","21:00",1.8,9,1.8,1,"X"
"5237","2019-02-03","05:00","Sacramento Kings","Philadelphia 76ers",115,108,"02/02/2019","11:10",1.8,9,1.8,3,"1.0"
"5238","2019-02-05","02:00","Washington Wizards","Atlanta Hawks",129,137,"04/02/2019","07:50",1.8,9,1.8,-6,"2"
"5239","2019-02-05","02:00","Washington Wizards","Atlanta Hawks",129,137,"04/02/2019","18:05",1.8,9,1.8,-7,"2"
"5240","2019-02-05","03:00","New Orleans Pelicans","Indiana Pacers",107,109,"04/02/2019","09:05",1.8,9,1.8,1,"2"
"5241","2019-02-05","03:00","New Orleans Pelicans","Indiana Pacers",107,109,"04/02/2019","17:30",1.8,9,1.8,2,"X"
"5242","2019-02-05","03:00","New Orleans Pelicans","Indiana Pacers",107,109,"04/02/2019","21:05",1.8,9,1.8,3,"1.0"
"5243","2019-02-05","05:00","Sacramento Kings","San Antonio Spurs",127,112,"04/02/2019","07:55",1.8,9,1.8,2,"1.0"
"5244","2019-02-05","02:00","Detroit Pistons","Denver Nuggets",129,103,"04/02/2019","07:50",1.8,9,1.8,4,"1.0"
"5245","2019-02-05","02:30","Brooklyn Nets","Milwaukee Bucks",94,113,"04/02/2019","07:50",1.8,9,1.8,7,"2"
"5246","2019-02-05","04:00","Phoenix Suns","Houston Rockets",110,118,"04/02/2019","07:55",1.8,9,1.8,8,"X"
"5247","2019-02-05","04:00","Phoenix Suns","Houston Rockets",110,118,"04/02/2019","18:50",1.8,9,1.8,9,"1.0"
"5248","2019-02-06","02:00","Indiana Pacers","Los Angeles Lakers",136,94,"05/02/2019","07:25",1.8,9,1.8,3,"1.0"
"5249","2019-02-06","02:00","Charlotte Hornets","LA Clippers",115,117,"05/02/2019","18:10",1.8,9,1.8,-3,"2"
"5250","2019-02-06","03:00","Oklahoma City Thunder","Orlando Magic",132,122,"05/02/2019","10:20",1.8,9,1.8,-10,"X"
"5251","2019-02-06","03:00","Philadelphia 76ers","Toronto Raptors",107,119,"05/02/2019","10:20",1.8,9,1.8,-5,"2"
"5252","2019-02-06","03:00","Philadelphia 76ers","Toronto Raptors",107,119,"05/02/2019","17:35",1.8,9,1.8,-3,"2"
"5253","2019-02-06","02:00","Cleveland Cavaliers","Boston Celtics",96,103,"05/02/2019","07:25",1.8,9,1.8,13,"1.0"
"5254","2019-02-06","02:00","Cleveland Cavaliers","Boston Celtics",96,103,"05/02/2019","16:35",1.8,9,1.8,12,"1.0"
"5255","2019-02-06","02:00","Cleveland Cavaliers","Boston Celtics",96,103,"05/02/2019","21:55",1.8,9,1.8,11,"1.0"
"5256","2019-02-06","02:30","New York Knicks","Detroit Pistons",92,105,"05/02/2019","07:25",1.8,9,1.8,3,"2"
"5257","2019-02-06","02:30","New York Knicks","Detroit Pistons",92,105,"05/02/2019","17:25",1.8,9,1.8,4,"2"
"5258","2019-02-06","02:30","New York Knicks","Detroit Pistons",92,105,"05/02/2019","18:50",1.8,9,1.8,5,"2"
"5259","2019-02-06","02:30","New York Knicks","Detroit Pistons",92,105,"05/02/2019","19:15",1.8,9,1.8,6,"2"
"5260","2019-02-06","02:30","New York Knicks","Detroit Pistons",92,105,"05/02/2019","19:50",1.8,9,1.8,5,"2"
"5261","2019-02-06","03:00","Memphis Grizzlies","Minnesota Timberwolves",108,106,"05/02/2019","10:26",1.8,9,1.8,-1,"1.0"
"5262","2019-02-06","03:00","Memphis Grizzlies","Minnesota Timberwolves",108,106,"05/02/2019","21:25",1.8,9,1.8,1,"1.0"
"5263","2019-02-06","05:30","Portland Trail Blazers","Miami Heat",108,118,"05/02/2019","10:26",1.8,9,1.8,-8,"2"
"5264","2019-02-07","03:00","Milwaukee Bucks","Washington Wizards",148,129,"06/02/2019","07:30",1.8,9,1.8,-12,"1.0"
"5265","2019-02-07","03:30","Dallas Mavericks","Charlotte Hornets",99,93,"06/02/2019","07:40",1.8,9,1.8,-5,"1.0"
"5266","2019-02-07","03:30","Dallas Mavericks","Charlotte Hornets",99,93,"06/02/2019","18:40",1.8,9,1.8,-6,"X"
"5267","2019-02-07","05:00","Sacramento Kings","Houston Rockets",101,127,"06/02/2019","07:40",1.8,9,1.8,3,"2"
"5268","2019-02-07","02:30","Brooklyn Nets","Denver Nuggets",135,130,"06/02/2019","18:05",1.8,9,1.8,2,"1.0"
"5269","2019-02-07","02:30","Brooklyn Nets","Denver Nuggets",135,130,"06/02/2019","19:40",1.8,9,1.8,3,"1.0"
"5270","2019-02-07","02:30","Brooklyn Nets","Denver Nuggets",135,130,"06/02/2019","23:00",1.8,9,1.8,4,"1.0"
"5271","2019-02-07","03:00","Chicago Bulls","New Orleans Pelicans",120,125,"06/02/2019","18:05",1.8,9,1.8,-1,"2"
"5272","2019-02-07","04:00","Utah Jazz","Phoenix Suns",116,88,"06/02/2019","07:45",1.8,9,1.8,-14,"1.0"
"5273","2019-02-07","04:00","Utah Jazz","Phoenix Suns",116,88,"06/02/2019","21:00",1.8,9,1.8,-15,"1.0"
"5274","2019-02-07","05:30","Golden State Warriors","San Antonio Spurs",141,102,"06/02/2019","07:45",1.8,9,1.8,-11,"1.0"
"5275","2019-02-07","05:30","Golden State Warriors","San Antonio Spurs",141,102,"06/02/2019","18:05",1.8,9,1.8,-15,"1.0"
